# Region     : all 
# Cells      : 4096
# Volume     : 1.440000e-11
# Time       	max(T)	max(OH)	max(O)	max(p)	max(U)
0            	3.000000e+02	1.000000e+05	(0.000000e+00 0.000000e+00 0.000000e+00)
0.00055826   	1.526560e+03	1.256620e-03	5.527860e-04	9.999990e+04	(1.507850e+00 1.042400e+00 0.000000e+00)
0.00055846   	1.526360e+03	1.257720e-03	5.534880e-04	9.999980e+04	(1.448890e+00 9.331210e-01 0.000000e+00)
0.00055866   	1.526230e+03	1.258870e-03	5.541590e-04	9.999980e+04	(1.367900e+00 8.264670e-01 0.000000e+00)
0.00055886   	1.526170e+03	1.260030e-03	5.547740e-04	9.999970e+04	(1.261510e+00 7.798840e-01 0.000000e+00)
0.00055906   	1.526200e+03	1.261170e-03	5.553120e-04	9.999970e+04	(1.129270e+00 7.421230e-01 0.000000e+00)
0.00055926   	1.526320e+03	1.262250e-03	5.557550e-04	9.999980e+04	(9.764630e-01 7.154180e-01 0.000000e+00)
0.00055946   	1.526540e+03	1.263260e-03	5.561000e-04	9.999980e+04	(8.074930e-01 7.039130e-01 0.000000e+00)
0.00055966   	1.526850e+03	1.264190e-03	5.563490e-04	9.999980e+04	(6.779990e-01 6.998210e-01 0.000000e+00)
0.00055986   	1.527240e+03	1.265040e-03	5.565080e-04	9.999990e+04	(6.745630e-01 6.964320e-01 0.000000e+00)
0.00056006   	1.527700e+03	1.265800e-03	5.565930e-04	9.999990e+04	(6.719470e-01 7.896160e-01 0.000000e+00)
0.00056026   	1.528210e+03	1.266470e-03	5.566200e-04	9.999990e+04	(6.701600e-01 9.346120e-01 0.000000e+00)
0.00056046   	1.528740e+03	1.267080e-03	5.566130e-04	1.000000e+05	(6.691860e-01 1.042980e+00 0.000000e+00)
0.00056066   	1.529280e+03	1.267630e-03	5.565890e-04	1.000290e+05	(6.691070e-01 1.101670e+00 0.000000e+00)
0.00056086   	1.529820e+03	1.268130e-03	5.565580e-04	1.000800e+05	(6.699270e-01 1.104530e+00 0.000000e+00)
0.00056106   	1.530320e+03	1.268580e-03	5.565350e-04	1.001660e+05	(6.713550e-01 1.048830e+00 0.000000e+00)
0.00056126   	1.530790e+03	1.269010e-03	5.565350e-04	1.002760e+05	(6.732250e-01 9.359770e-01 0.000000e+00)
0.00056146   	1.531200e+03	1.269430e-03	5.565640e-04	1.003700e+05	(6.754400e-01 7.714060e-01 0.000000e+00)
0.00056166   	1.531560e+03	1.269840e-03	5.566300e-04	1.004410e+05	(6.778530e-01 7.001280e-01 0.000000e+00)
0.00056186   	1.531850e+03	1.270250e-03	5.567360e-04	1.004850e+05	(6.803960e-01 7.075500e-01 0.000000e+00)
0.00056206   	1.532060e+03	1.270640e-03	5.568720e-04	1.004990e+05	(8.915420e-01 7.190660e-01 0.000000e+00)
0.00056226   	1.532200e+03	1.271020e-03	5.570400e-04	1.004830e+05	(1.112840e+00 7.343650e-01 0.000000e+00)
0.00056246   	1.532270e+03	1.271390e-03	5.572450e-04	1.004380e+05	(1.315980e+00 7.533000e-01 0.000000e+00)
0.00056266   	1.532260e+03	1.271750e-03	5.574890e-04	1.003690e+05	(1.487940e+00 7.758240e-01 0.000000e+00)
0.00056286   	1.532190e+03	1.272130e-03	5.577750e-04	1.002800e+05	(1.615050e+00 8.410310e-01 0.000000e+00)
0.00056306   	1.532070e+03	1.272550e-03	5.581060e-04	1.001780e+05	(1.687510e+00 9.312350e-01 0.000000e+00)
0.00056326   	1.531900e+03	1.273020e-03	5.584880e-04	1.000820e+05	(1.707190e+00 9.771210e-01 0.000000e+00)
0.00056346   	1.531720e+03	1.273570e-03	5.589260e-04	1.000360e+05	(1.677840e+00 9.816650e-01 0.000000e+00)
0.00056366   	1.531530e+03	1.274220e-03	5.594130e-04	1.000030e+05	(1.602180e+00 9.380760e-01 0.000000e+00)
0.00056386   	1.531350e+03	1.274990e-03	5.599460e-04	1.000000e+05	(1.490490e+00 9.071470e-01 0.000000e+00)
0.00056406   	1.531220e+03	1.275880e-03	5.605110e-04	9.999990e+04	(1.355780e+00 8.522030e-01 0.000000e+00)
0.00056426   	1.531130e+03	1.276870e-03	5.610940e-04	9.999990e+04	(1.206620e+00 8.224030e-01 0.000000e+00)
0.00056446   	1.531110e+03	1.277960e-03	5.616780e-04	9.999980e+04	(1.052700e+00 7.916590e-01 0.000000e+00)
0.00056466   	1.531160e+03	1.279110e-03	5.622420e-04	9.999980e+04	(9.023040e-01 7.602020e-01 0.000000e+00)
0.00056486   	1.531290e+03	1.280290e-03	5.627670e-04	9.999980e+04	(7.573560e-01 7.314880e-01 0.000000e+00)
0.00056506   	1.531510e+03	1.281460e-03	5.632320e-04	9.999980e+04	(6.835670e-01 7.102040e-01 0.000000e+00)
0.00056526   	1.531810e+03	1.282600e-03	5.636220e-04	9.999980e+04	(6.790870e-01 7.020170e-01 0.000000e+00)
0.00056546   	1.532180e+03	1.283660e-03	5.639260e-04	9.999980e+04	(6.749710e-01 6.979190e-01 0.000000e+00)
0.00056566   	1.532610e+03	1.284620e-03	5.641390e-04	9.999990e+04	(6.714370e-01 7.323590e-01 0.000000e+00)
0.00056586   	1.533090e+03	1.285460e-03	5.642640e-04	9.999990e+04	(6.686480e-01 8.149180e-01 0.000000e+00)
0.00056606   	1.533600e+03	1.286170e-03	5.643100e-04	9.999990e+04	(6.666600e-01 8.632760e-01 0.000000e+00)
0.00056626   	1.534130e+03	1.286760e-03	5.642960e-04	1.000030e+05	(6.655320e-01 8.764350e-01 0.000000e+00)
0.00056646   	1.534640e+03	1.287250e-03	5.642400e-04	1.000740e+05	(6.654780e-01 8.543290e-01 0.000000e+00)
0.00056666   	1.535140e+03	1.287650e-03	5.641640e-04	1.001420e+05	(6.666310e-01 7.978080e-01 0.000000e+00)
0.00056686   	1.535600e+03	1.287990e-03	5.640950e-04	1.002050e+05	(6.686890e-01 7.086220e-01 0.000000e+00)
0.00056706   	1.536010e+03	1.288310e-03	5.640570e-04	1.002630e+05	(6.714730e-01 6.947890e-01 0.000000e+00)
0.00056726   	1.536360e+03	1.288640e-03	5.640690e-04	1.003110e+05	(6.748150e-01 6.981750e-01 0.000000e+00)
0.00056746   	1.536640e+03	1.289000e-03	5.641480e-04	1.003480e+05	(6.842640e-01 7.064040e-01 0.000000e+00)
0.00056766   	1.536850e+03	1.289400e-03	5.642950e-04	1.003680e+05	(8.179690e-01 7.236640e-01 0.000000e+00)
0.00056786   	1.536990e+03	1.289850e-03	5.645130e-04	1.003710e+05	(9.603410e-01 7.472460e-01 0.000000e+00)
0.00056806   	1.537070e+03	1.290360e-03	5.648010e-04	1.003550e+05	(1.105180e+00 7.728200e-01 0.000000e+00)
0.00056826   	1.537080e+03	1.290920e-03	5.651510e-04	1.003200e+05	(1.244400e+00 7.969820e-01 0.000000e+00)
0.00056846   	1.537040e+03	1.291530e-03	5.655540e-04	1.002670e+05	(1.369820e+00 8.162520e-01 0.000000e+00)
0.00056866   	1.536960e+03	1.292180e-03	5.659960e-04	1.001970e+05	(1.472080e+00 8.295010e-01 0.000000e+00)
0.00056886   	1.536840e+03	1.292870e-03	5.664690e-04	1.001160e+05	(1.545960e+00 8.521600e-01 0.000000e+00)
0.00056906   	1.536710e+03	1.293600e-03	5.669620e-04	1.000260e+05	(1.579650e+00 8.641500e-01 0.000000e+00)
0.00056926   	1.536590e+03	1.294360e-03	5.674630e-04	9.999990e+04	(1.567780e+00 8.454890e-01 0.000000e+00)
0.00056946   	1.536480e+03	1.295160e-03	5.679620e-04	9.999990e+04	(1.512760e+00 8.052170e-01 0.000000e+00)
0.00056966   	1.536400e+03	1.296010e-03	5.684580e-04	9.999990e+04	(1.418100e+00 7.871540e-01 0.000000e+00)
0.00056986   	1.536370e+03	1.296890e-03	5.689350e-04	9.999990e+04	(1.289500e+00 7.683370e-01 0.000000e+00)
0.00057006   	1.536390e+03	1.297820e-03	5.693950e-04	9.999990e+04	(1.134740e+00 7.489210e-01 0.000000e+00)
0.00057026   	1.536490e+03	1.298790e-03	5.698330e-04	9.999990e+04	(9.657630e-01 7.319050e-01 0.000000e+00)
0.00057046   	1.536650e+03	1.299800e-03	5.702460e-04	9.999990e+04	(7.928910e-01 7.169390e-01 0.000000e+00)
0.00057066   	1.536880e+03	1.300830e-03	5.706290e-04	9.999990e+04	(6.800070e-01 7.058090e-01 0.000000e+00)
0.00057086   	1.537180e+03	1.301880e-03	5.709780e-04	9.999990e+04	(6.771210e-01 7.012100e-01 0.000000e+00)
0.00057106   	1.537540e+03	1.302910e-03	5.712870e-04	9.999990e+04	(6.743570e-01 6.985000e-01 0.000000e+00)
0.00057126   	1.537950e+03	1.303910e-03	5.715550e-04	9.999990e+04	(6.718630e-01 7.268640e-01 0.000000e+00)
0.00057146   	1.538400e+03	1.304860e-03	5.717730e-04	9.999990e+04	(6.697150e-01 8.081360e-01 0.000000e+00)
0.00057166   	1.538870e+03	1.305730e-03	5.719430e-04	9.999990e+04	(6.680540e-01 8.470520e-01 0.000000e+00)
0.00057186   	1.539360e+03	1.306520e-03	5.720670e-04	1.000440e+05	(6.667970e-01 8.429920e-01 0.000000e+00)
0.00057206   	1.539840e+03	1.307210e-03	5.721500e-04	1.001230e+05	(6.661370e-01 7.978560e-01 0.000000e+00)
0.00057226   	1.540300e+03	1.307820e-03	5.721990e-04	1.001920e+05	(6.663480e-01 7.157610e-01 0.000000e+00)
0.00057246   	1.540730e+03	1.308350e-03	5.722310e-04	1.002480e+05	(6.673480e-01 6.917560e-01 0.000000e+00)
0.00057266   	1.541120e+03	1.308810e-03	5.722590e-04	1.002880e+05	(6.689000e-01 6.933810e-01 0.000000e+00)
0.00057286   	1.541470e+03	1.309220e-03	5.723010e-04	1.003130e+05	(6.959860e-01 6.955310e-01 0.000000e+00)
0.00057306   	1.541750e+03	1.309610e-03	5.723680e-04	1.003230e+05	(8.249720e-01 6.982620e-01 0.000000e+00)
0.00057326   	1.541970e+03	1.309990e-03	5.724780e-04	1.003170e+05	(9.485890e-01 7.070000e-01 0.000000e+00)
0.00057346   	1.542120e+03	1.310390e-03	5.726410e-04	1.002980e+05	(1.060970e+00 7.246140e-01 0.000000e+00)
0.00057366   	1.542220e+03	1.310830e-03	5.728660e-04	1.002670e+05	(1.158870e+00 7.475940e-01 0.000000e+00)
0.00057386   	1.542250e+03	1.311320e-03	5.731580e-04	1.002250e+05	(1.239800e+00 7.733300e-01 0.000000e+00)
0.00057406   	1.542240e+03	1.311880e-03	5.735180e-04	1.001740e+05	(1.302780e+00 7.984870e-01 0.000000e+00)
0.00057426   	1.542190e+03	1.312520e-03	5.739370e-04	1.001160e+05	(1.344810e+00 8.191000e-01 0.000000e+00)
0.00057446   	1.542110e+03	1.313240e-03	5.744090e-04	1.000540e+05	(1.369420e+00 8.324770e-01 0.000000e+00)
0.00057466   	1.542020e+03	1.314040e-03	5.749230e-04	1.000000e+05	(1.374910e+00 8.345480e-01 0.000000e+00)
0.00057486   	1.541930e+03	1.314900e-03	5.754630e-04	9.999990e+04	(1.357020e+00 8.247620e-01 0.000000e+00)
0.00057506   	1.541860e+03	1.315820e-03	5.760250e-04	9.999990e+04	(1.317670e+00 8.062290e-01 0.000000e+00)
0.00057526   	1.541830e+03	1.316790e-03	5.765700e-04	9.999990e+04	(1.257450e+00 7.829330e-01 0.000000e+00)
0.00057546   	1.541830e+03	1.317790e-03	5.770910e-04	9.999990e+04	(1.176440e+00 7.585610e-01 0.000000e+00)
0.00057566   	1.541890e+03	1.318820e-03	5.775810e-04	9.999980e+04	(1.077030e+00 7.357780e-01 0.000000e+00)
0.00057586   	1.542010e+03	1.319840e-03	5.780290e-04	9.999980e+04	(9.638830e-01 7.169740e-01 0.000000e+00)
0.00057606   	1.542200e+03	1.320860e-03	5.784290e-04	9.999980e+04	(8.405210e-01 7.042470e-01 0.000000e+00)
0.00057626   	1.542440e+03	1.321850e-03	5.787770e-04	9.999990e+04	(7.138350e-01 6.997130e-01 0.000000e+00)
0.00057646   	1.542750e+03	1.322830e-03	5.790750e-04	9.999990e+04	(6.717970e-01 6.970270e-01 0.000000e+00)
0.00057666   	1.543110e+03	1.323760e-03	5.793240e-04	9.999990e+04	(6.695060e-01 6.948110e-01 0.000000e+00)
0.00057686   	1.543520e+03	1.324660e-03	5.795320e-04	9.999990e+04	(6.677390e-01 6.930910e-01 0.000000e+00)
0.00057706   	1.543950e+03	1.325510e-03	5.797050e-04	1.000000e+05	(6.664650e-01 6.918480e-01 0.000000e+00)
0.00057726   	1.544400e+03	1.326320e-03	5.798520e-04	1.000000e+05	(6.656210e-01 7.343810e-01 0.000000e+00)
0.00057746   	1.544860e+03	1.327080e-03	5.799820e-04	1.000190e+05	(6.652380e-01 7.474770e-01 0.000000e+00)
0.00057766   	1.545310e+03	1.327800e-03	5.801010e-04	1.000800e+05	(6.654480e-01 7.230580e-01 0.000000e+00)
0.00057786   	1.545740e+03	1.328480e-03	5.802170e-04	1.001520e+05	(6.662950e-01 6.918700e-01 0.000000e+00)
0.00057806   	1.546140e+03	1.329120e-03	5.803360e-04	1.002160e+05	(6.674980e-01 6.931460e-01 0.000000e+00)
0.00057826   	1.546500e+03	1.329740e-03	5.804690e-04	1.002660e+05	(6.690130e-01 6.946750e-01 0.000000e+00)
0.00057846   	1.546820e+03	1.330330e-03	5.806250e-04	1.003010e+05	(6.707440e-01 6.964460e-01 0.000000e+00)
0.00057866   	1.547090e+03	1.330910e-03	5.808010e-04	1.003180e+05	(7.886950e-01 6.998230e-01 0.000000e+00)
0.00057886   	1.547300e+03	1.331460e-03	5.809990e-04	1.003160e+05	(9.259690e-01 7.075710e-01 0.000000e+00)
0.00057906   	1.547460e+03	1.332000e-03	5.812270e-04	1.002970e+05	(1.055380e+00 7.190200e-01 0.000000e+00)
0.00057926   	1.547570e+03	1.332540e-03	5.814880e-04	1.002620e+05	(1.169860e+00 7.342490e-01 0.000000e+00)
0.00057946   	1.547620e+03	1.333100e-03	5.817860e-04	1.002140e+05	(1.262950e+00 7.502040e-01 0.000000e+00)
0.00057966   	1.547640e+03	1.333680e-03	5.821210e-04	1.001550e+05	(1.328750e+00 7.653940e-01 0.000000e+00)
0.00057986   	1.547630e+03	1.334310e-03	5.824940e-04	1.000890e+05	(1.366360e+00 7.793620e-01 0.000000e+00)
0.00058006   	1.547590e+03	1.334980e-03	5.829060e-04	1.000350e+05	(1.374470e+00 7.893930e-01 0.000000e+00)
0.00058026   	1.547540e+03	1.335710e-03	5.833540e-04	1.000060e+05	(1.351410e+00 7.942510e-01 0.000000e+00)
0.00058046   	1.547490e+03	1.336510e-03	5.838320e-04	1.000000e+05	(1.302150e+00 7.920640e-01 0.000000e+00)
0.00058066   	1.547470e+03	1.337380e-03	5.843330e-04	9.999990e+04	(1.232950e+00 7.837020e-01 0.000000e+00)
0.00058086   	1.547470e+03	1.338320e-03	5.848420e-04	9.999990e+04	(1.148030e+00 7.690510e-01 0.000000e+00)
0.00058106   	1.547510e+03	1.339330e-03	5.853520e-04	9.999990e+04	(1.052830e+00 7.522800e-01 0.000000e+00)
0.00058126   	1.547600e+03	1.340380e-03	5.858530e-04	9.999990e+04	(9.519760e-01 7.338190e-01 0.000000e+00)
0.00058146   	1.547740e+03	1.341450e-03	5.863300e-04	9.999990e+04	(8.499400e-01 7.164670e-01 0.000000e+00)
0.00058166   	1.547930e+03	1.342540e-03	5.867710e-04	9.999980e+04	(7.498840e-01 7.033410e-01 0.000000e+00)
0.00058186   	1.548190e+03	1.343620e-03	5.871680e-04	9.999990e+04	(6.718200e-01 6.982240e-01 0.000000e+00)
0.00058206   	1.548500e+03	1.344670e-03	5.875130e-04	9.999990e+04	(6.690200e-01 6.954620e-01 0.000000e+00)
0.00058226   	1.548850e+03	1.346190e-03	5.873050e-04	9.999990e+04	(6.665950e-01 6.930630e-01 0.000000e+00)
0.00058246   	1.549240e+03	1.347580e-03	5.869850e-04	9.999990e+04	(6.646230e-01 6.911420e-01 0.000000e+00)
0.00058266   	1.549660e+03	1.348530e-03	5.869870e-04	1.000000e+05	(6.631380e-01 6.897020e-01 0.000000e+00)
0.00058286   	1.550090e+03	1.349340e-03	5.870670e-04	1.000000e+05	(6.621590e-01 6.887480e-01 0.000000e+00)
0.00058306   	1.550530e+03	1.350090e-03	5.871650e-04	1.000260e+05	(6.617000e-01 6.883670e-01 0.000000e+00)
0.00058326   	1.550960e+03	1.350790e-03	5.872650e-04	1.000760e+05	(6.619610e-01 6.886510e-01 0.000000e+00)
0.00058346   	1.551370e+03	1.351450e-03	5.873710e-04	1.001270e+05	(6.630240e-01 6.897750e-01 0.000000e+00)
0.00058366   	1.551750e+03	1.352080e-03	5.874890e-04	1.001730e+05	(6.645570e-01 6.913710e-01 0.000000e+00)
0.00058386   	1.552090e+03	1.352710e-03	5.876330e-04	1.002110e+05	(6.663820e-01 6.932410e-01 0.000000e+00)
0.00058406   	1.552390e+03	1.353330e-03	5.878130e-04	1.002400e+05	(6.779950e-01 6.953720e-01 0.000000e+00)
0.00058426   	1.552640e+03	1.353950e-03	5.880270e-04	1.002570e+05	(7.777990e-01 7.005260e-01 0.000000e+00)
0.00058446   	1.552840e+03	1.354580e-03	5.882760e-04	1.002610e+05	(8.828440e-01 7.106760e-01 0.000000e+00)
0.00058466   	1.553000e+03	1.355220e-03	5.885630e-04	1.002510e+05	(9.864390e-01 7.235270e-01 0.000000e+00)
0.00058486   	1.553110e+03	1.355880e-03	5.888890e-04	1.002280e+05	(1.084650e+00 7.366320e-01 0.000000e+00)
0.00058506   	1.553180e+03	1.356560e-03	5.892500e-04	1.001920e+05	(1.170940e+00 7.499190e-01 0.000000e+00)
0.00058526   	1.553220e+03	1.357270e-03	5.896420e-04	1.001450e+05	(1.242030e+00 7.594600e-01 0.000000e+00)
0.00058546   	1.553230e+03	1.358010e-03	5.900610e-04	1.000890e+05	(1.293980e+00 7.661520e-01 0.000000e+00)
0.00058566   	1.553220e+03	1.358770e-03	5.904990e-04	1.000290e+05	(1.316890e+00 7.687190e-01 0.000000e+00)
0.00058586   	1.553210e+03	1.359560e-03	5.909510e-04	1.000000e+05	(1.308250e+00 7.668970e-01 0.000000e+00)
0.00058606   	1.553210e+03	1.360400e-03	5.914100e-04	1.000000e+05	(1.272720e+00 7.609000e-01 0.000000e+00)
0.00058626   	1.553230e+03	1.361270e-03	5.918820e-04	9.999990e+04	(1.213260e+00 7.525590e-01 0.000000e+00)
0.00058646   	1.553270e+03	1.362180e-03	5.923450e-04	9.999990e+04	(1.132940e+00 7.412890e-01 0.000000e+00)
0.00058666   	1.553350e+03	1.363150e-03	5.928040e-04	9.999990e+04	(1.037620e+00 7.290330e-01 0.000000e+00)
0.00058686   	1.553470e+03	1.364150e-03	5.932540e-04	9.999990e+04	(9.330780e-01 7.163280e-01 0.000000e+00)
0.00058706   	1.553640e+03	1.365190e-03	5.936890e-04	9.999990e+04	(8.255390e-01 7.060240e-01 0.000000e+00)
0.00058726   	1.553860e+03	1.366240e-03	5.941020e-04	9.999990e+04	(7.216820e-01 6.982980e-01 0.000000e+00)
0.00058746   	1.554120e+03	1.367300e-03	5.944880e-04	9.999990e+04	(6.682880e-01 6.958850e-01 0.000000e+00)
0.00058766   	1.554430e+03	1.368370e-03	5.948440e-04	9.999990e+04	(6.661420e-01 6.938020e-01 0.000000e+00)
0.00058786   	1.554780e+03	1.369410e-03	5.951680e-04	9.999990e+04	(6.642540e-01 6.919530e-01 0.000000e+00)
0.00058806   	1.555160e+03	1.370430e-03	5.954610e-04	9.999990e+04	(6.626200e-01 6.903400e-01 0.000000e+00)
0.00058826   	1.555570e+03	1.371410e-03	5.957170e-04	1.000000e+05	(6.612900e-01 6.890520e-01 0.000000e+00)
0.00058846   	1.555980e+03	1.372320e-03	5.959420e-04	1.000010e+05	(6.603660e-01 6.881930e-01 0.000000e+00)
0.00058866   	1.556390e+03	1.373190e-03	5.961410e-04	1.000540e+05	(6.598300e-01 6.877310e-01 0.000000e+00)
0.00058886   	1.556800e+03	1.373990e-03	5.963230e-04	1.001030e+05	(6.597800e-01 6.877060e-01 0.000000e+00)
0.00058906   	1.557180e+03	1.374750e-03	5.964840e-04	1.001440e+05	(6.603860e-01 6.883460e-01 0.000000e+00)
0.00058926   	1.557550e+03	1.375470e-03	5.966470e-04	1.001780e+05	(6.615500e-01 6.895880e-01 0.000000e+00)
0.00058946   	1.557880e+03	1.376130e-03	5.968230e-04	1.002020e+05	(6.682250e-01 6.910730e-01 0.000000e+00)
0.00058966   	1.558160e+03	1.376800e-03	5.970190e-04	1.002160e+05	(7.548860e-01 6.928890e-01 0.000000e+00)
0.00058986   	1.558410e+03	1.377440e-03	5.972360e-04	1.002200e+05	(8.422360e-01 6.960620e-01 0.000000e+00)
0.00059006   	1.558610e+03	1.378080e-03	5.974850e-04	1.002140e+05	(9.253890e-01 7.042660e-01 0.000000e+00)
0.00059026   	1.558770e+03	1.378740e-03	5.977730e-04	1.001980e+05	(1.001870e+00 7.158560e-01 0.000000e+00)
0.00059046   	1.558890e+03	1.379420e-03	5.980990e-04	1.001730e+05	(1.069580e+00 7.290100e-01 0.000000e+00)
0.00059066   	1.558970e+03	1.380140e-03	5.984660e-04	1.001390e+05	(1.125750e+00 7.420590e-01 0.000000e+00)
0.00059086   	1.559030e+03	1.380890e-03	5.988690e-04	1.000990e+05	(1.170270e+00 7.518570e-01 0.000000e+00)
0.00059106   	1.559060e+03	1.381690e-03	5.993050e-04	1.000540e+05	(1.202510e+00 7.581850e-01 0.000000e+00)
0.00059126   	1.559080e+03	1.382520e-03	5.997660e-04	1.000070e+05	(1.213080e+00 7.599240e-01 0.000000e+00)
0.00059146   	1.559100e+03	1.383390e-03	6.002410e-04	1.000000e+05	(1.200430e+00 7.568060e-01 0.000000e+00)
0.00059166   	1.559140e+03	1.384310e-03	6.007200e-04	1.000000e+05	(1.169240e+00 7.497050e-01 0.000000e+00)
0.00059186   	1.559190e+03	1.385250e-03	6.012190e-04	9.999990e+04	(1.121200e+00 7.398540e-01 0.000000e+00)
0.00059206   	1.559270e+03	1.386240e-03	6.016950e-04	9.999990e+04	(1.060460e+00 7.276590e-01 0.000000e+00)
0.00059226   	1.559380e+03	1.387270e-03	6.021630e-04	9.999990e+04	(9.883010e-01 7.151290e-01 0.000000e+00)
0.00059246   	1.559530e+03	1.388320e-03	6.026060e-04	9.999990e+04	(9.075350e-01 7.042740e-01 0.000000e+00)
0.00059266   	1.559720e+03	1.389420e-03	6.029580e-04	9.999990e+04	(8.215030e-01 6.965050e-01 0.000000e+00)
0.00059286   	1.559960e+03	1.390500e-03	6.032960e-04	9.999990e+04	(7.331010e-01 6.940120e-01 0.000000e+00)
0.00059306   	1.560240e+03	1.391550e-03	6.036270e-04	9.999990e+04	(6.633040e-01 6.921730e-01 0.000000e+00)
0.00059326   	1.560560e+03	1.392630e-03	6.038900e-04	9.999990e+04	(6.616450e-01 6.905130e-01 0.000000e+00)
0.00059346   	1.560910e+03	1.393690e-03	6.041220e-04	9.999990e+04	(6.601840e-01 6.891620e-01 0.000000e+00)
0.00059366   	1.561280e+03	1.394700e-03	6.043620e-04	1.000000e+05	(6.590760e-01 6.880370e-01 0.000000e+00)
0.00059386   	1.561680e+03	1.395680e-03	6.046010e-04	1.000000e+05	(6.582340e-01 6.872800e-01 0.000000e+00)
0.00059406   	1.562070e+03	1.396620e-03	6.048390e-04	1.000040e+05	(6.577320e-01 6.868310e-01 0.000000e+00)
0.00059426   	1.562470e+03	1.397540e-03	6.050740e-04	1.000510e+05	(6.575960e-01 6.867010e-01 0.000000e+00)
0.00059446   	1.562860e+03	1.398430e-03	6.053090e-04	1.000980e+05	(6.577940e-01 6.869740e-01 0.000000e+00)
0.00059466   	1.563230e+03	1.399280e-03	6.055340e-04	1.001380e+05	(6.585290e-01 6.877440e-01 0.000000e+00)
0.00059486   	1.563570e+03	1.400130e-03	6.057740e-04	1.001710e+05	(6.595650e-01 6.888640e-01 0.000000e+00)
0.00059506   	1.563880e+03	1.400920e-03	6.060270e-04	1.001940e+05	(6.853920e-01 6.901360e-01 0.000000e+00)
0.00059526   	1.564150e+03	1.401700e-03	6.062920e-04	1.002060e+05	(7.721810e-01 6.915370e-01 0.000000e+00)
0.00059546   	1.564390e+03	1.402460e-03	6.065670e-04	1.002070e+05	(8.598350e-01 6.943940e-01 0.000000e+00)
0.00059566   	1.564590e+03	1.403200e-03	6.068630e-04	1.001970e+05	(9.421570e-01 7.003300e-01 0.000000e+00)
0.00059586   	1.564750e+03	1.403940e-03	6.071820e-04	1.001770e+05	(1.015420e+00 7.084370e-01 0.000000e+00)
0.00059606   	1.564870e+03	1.404680e-03	6.075260e-04	1.001480e+05	(1.077240e+00 7.186700e-01 0.000000e+00)
0.00059626   	1.564970e+03	1.405440e-03	6.078990e-04	1.001110e+05	(1.126100e+00 7.272850e-01 0.000000e+00)
0.00059646   	1.565050e+03	1.406250e-03	6.083070e-04	1.000690e+05	(1.161150e+00 7.351480e-01 0.000000e+00)
0.00059666   	1.565120e+03	1.407110e-03	6.087450e-04	1.000260e+05	(1.176120e+00 7.398990e-01 0.000000e+00)
0.00059686   	1.565180e+03	1.408000e-03	6.092020e-04	1.000020e+05	(1.167150e+00 7.414900e-01 0.000000e+00)
0.00059706   	1.565240e+03	1.408920e-03	6.096720e-04	1.000000e+05	(1.138130e+00 7.400940e-01 0.000000e+00)
0.00059726   	1.565310e+03	1.409880e-03	6.101670e-04	1.000000e+05	(1.094170e+00 7.356990e-01 0.000000e+00)
0.00059746   	1.565400e+03	1.410880e-03	6.106550e-04	9.999990e+04	(1.040750e+00 7.275390e-01 0.000000e+00)
0.00059766   	1.565500e+03	1.411960e-03	6.111490e-04	9.999990e+04	(9.789000e-01 7.179770e-01 0.000000e+00)
0.00059786   	1.565640e+03	1.413040e-03	6.116380e-04	9.999990e+04	(9.119730e-01 7.070360e-01 0.000000e+00)
0.00059806   	1.565820e+03	1.414130e-03	6.121070e-04	9.999990e+04	(8.418640e-01 6.975770e-01 0.000000e+00)
0.00059826   	1.566030e+03	1.415240e-03	6.125510e-04	9.999990e+04	(7.699690e-01 6.929510e-01 0.000000e+00)
0.00059846   	1.566280e+03	1.416350e-03	6.129660e-04	9.999990e+04	(6.993430e-01 6.910740e-01 0.000000e+00)
0.00059866   	1.566570e+03	1.417430e-03	6.133490e-04	9.999990e+04	(6.592650e-01 6.893480e-01 0.000000e+00)
0.00059886   	1.566890e+03	1.418500e-03	6.137000e-04	9.999990e+04	(6.576460e-01 6.877820e-01 0.000000e+00)
0.00059906   	1.567230e+03	1.419550e-03	6.140260e-04	9.999990e+04	(6.561810e-01 6.864060e-01 0.000000e+00)
0.00059926   	1.567600e+03	1.420580e-03	6.143270e-04	1.000000e+05	(6.551380e-01 6.853610e-01 0.000000e+00)
0.00059946   	1.567970e+03	1.421570e-03	6.146030e-04	1.000000e+05	(6.544220e-01 6.846910e-01 0.000000e+00)
0.00059966   	1.568360e+03	1.422520e-03	6.148640e-04	1.000160e+05	(6.541410e-01 6.844840e-01 0.000000e+00)
